TimeStamp,FPS,GT # Faces,# Faces,frame #,QRDetection Status,Hardcoded Eye Gaze,DetectedFaces Info
19-51-42.4946,32,0,1,266,TRUE,FALSE,"{""FaceCube-1"": {""3D Position"": ""(-0.3540535 | 0.7572927 | 0.4485271)"" |""isSubject"": ""False"" |""2D Position"": ""(148.635406494141 | 919.808044433594)"" } |}"
19-51-42.5157,34,0,1,267,TRUE,FALSE,"{""FaceCube-1"": {""3D Position"": ""(-0.3540535 | 0.7572927 | 0.4485271)"" |""isSubject"": ""False"" |""2D Position"": ""(148.635406494141 | 919.808044433594)"" } |}"
19-51-42.5498,36,0,1,268,TRUE,FALSE,"{""FaceCube-1"": {""3D Position"": ""(-0.3540535 | 0.7572927 | 0.4485271)"" |""isSubject"": ""False"" |""2D Position"": ""(148.635406494141 | 919.808044433594)"" } |}"
19-51-42.5711,34,0,1,269,TRUE,FALSE,"{""FaceCube-1"": {""3D Position"": ""(-0.3540535 | 0.7572927 | 0.4485271)"" |""isSubject"": ""False"" |""2D Position"": ""(148.635406494141 | 919.808044433594)"" } |}"
19-51-42.5908,36,0,1,270,TRUE,FALSE,"{""FaceCube-1"": {""3D Position"": ""(-0.3540535 | 0.7572927 | 0.4485271)"" |""isSubject"": ""False"" |""2D Position"": ""(148.635406494141 | 919.808044433594)"" } |}"
19-51-42.6109,38,0,1,271,TRUE,FALSE,"{""FaceCube-1"": {""3D Position"": ""(-0.3540535 | 0.7572927 | 0.4485271)"" |""isSubject"": ""False"" |""2D Position"": ""(148.635406494141 | 919.808044433594)"" } |}"
19-51-42.6432,40,0,1,272,TRUE,FALSE,"{""FaceCube-1"": {""3D Position"": ""(-0.3540535 | 0.7572927 | 0.4485271)"" |""isSubject"": ""False"" |""2D Position"": ""(148.635406494141 | 919.808044433594)"" } |}"
19-51-42.6663,38,0,1,273,TRUE,FALSE,"{""FaceCube-1"": {""3D Position"": ""(-0.3540535 | 0.7572927 | 0.4485271)"" |""isSubject"": ""False"" |""2D Position"": ""(148.635406494141 | 919.808044433594)"" } |}"
19-51-42.6873,38,0,1,274,TRUE,FALSE,"{""FaceCube-1"": {""3D Position"": ""(-0.3540535 | 0.7572927 | 0.4485271)"" |""isSubject"": ""False"" |""2D Position"": ""(148.635406494141 | 919.808044433594)"" } |}"
19-51-42.7053,40,0,1,275,TRUE,FALSE,"{""FaceCube-1"": {""3D Position"": ""(-0.3540535 | 0.7572927 | 0.4485271)"" |""isSubject"": ""False"" |""2D Position"": ""(148.635406494141 | 919.808044433594)"" } |}"
19-51-42.7398,42,0,1,276,TRUE,FALSE,"{""FaceCube-1"": {""3D Position"": ""(-0.3540535 | 0.7572927 | 0.4485271)"" |""isSubject"": ""False"" |""2D Position"": ""(148.635406494141 | 919.808044433594)"" } |}"
19-51-42.7570,38,0,1,277,TRUE,FALSE,"{""FaceCube-1"": {""3D Position"": ""(-0.3540535 | 0.7572927 | 0.4485271)"" |""isSubject"": ""False"" |""2D Position"": ""(148.635406494141 | 919.808044433594)"" } |}"
19-51-42.7784,41,0,1,278,TRUE,FALSE,"{""FaceCube-1"": {""3D Position"": ""(-0.3540535 | 0.7572927 | 0.4485271)"" |""isSubject"": ""False"" |""2D Position"": ""(148.635406494141 | 919.808044433594)"" } |}"
19-51-42.7954,43,0,1,279,TRUE,FALSE,"{""FaceCube-1"": {""3D Position"": ""(-0.3540535 | 0.7572927 | 0.4485271)"" |""isSubject"": ""False"" |""2D Position"": ""(148.635406494141 | 919.808044433594)"" } |}"
19-51-42.8395,45,0,1,280,TRUE,FALSE,"{""FaceCube-1"": {""3D Position"": ""(-0.3540535 | 0.7572927 | 0.4485271)"" |""isSubject"": ""False"" |""2D Position"": ""(148.635406494141 | 919.808044433594)"" } |}"
19-51-42.8880,37,0,1,281,TRUE,FALSE,"{""FaceCube-1"": {""3D Position"": ""(-0.3540535 | 0.7572927 | 0.4485271)"" |""isSubject"": ""False"" |""2D Position"": ""(148.635406494141 | 919.808044433594)"" } |}"
19-51-42.9105,32,0,1,282,TRUE,FALSE,"{""FaceCube-1"": {""3D Position"": ""(-0.3540535 | 0.7572927 | 0.4485271)"" |""isSubject"": ""False"" |""2D Position"": ""(148.635406494141 | 919.808044433594)"" } |}"
19-51-42.9410,34,0,1,283,TRUE,FALSE,"{""FaceCube-1"": {""3D Position"": ""(-0.3540535 | 0.7572927 | 0.4485271)"" |""isSubject"": ""False"" |""2D Position"": ""(148.635406494141 | 919.808044433594)"" } |}"
19-51-42.9903,33,0,1,284,TRUE,FALSE,"{""FaceCube-1"": {""3D Position"": ""(-0.3540535 | 0.7572927 | 0.4485271)"" |""isSubject"": ""False"" |""2D Position"": ""(148.635406494141 | 919.808044433594)"" } |}"
19-51-43.0077,29,0,1,285,TRUE,FALSE,"{""FaceCube-1"": {""3D Position"": ""(-0.3540535 | 0.7572927 | 0.4485271)"" |""isSubject"": ""False"" |""2D Position"": ""(148.635406494141 | 919.808044433594)"" } |}"
19-51-43.0286,33,0,1,286,TRUE,FALSE,"{""FaceCube-1"": {""3D Position"": ""(-0.3540535 | 0.7572927 | 0.4485271)"" |""isSubject"": ""False"" |""2D Position"": ""(148.635406494141 | 919.808044433594)"" } |}"
19-51-43.0522,35,0,1,287,TRUE,FALSE,"{""FaceCube-1"": {""3D Position"": ""(-0.3540535 | 0.7572927 | 0.4485271)"" |""isSubject"": ""False"" |""2D Position"": ""(148.635406494141 | 919.808044433594)"" } |}"
19-51-43.0849,36,0,1,288,TRUE,FALSE,"{""FaceCube-1"": {""3D Position"": ""(-0.3540535 | 0.7572927 | 0.4485271)"" |""isSubject"": ""False"" |""2D Position"": ""(148.635406494141 | 919.808044433594)"" } |}"
19-51-43.1093,35,0,1,289,TRUE,FALSE,"{""FaceCube-1"": {""3D Position"": ""(-0.3540535 | 0.7572927 | 0.4485271)"" |""isSubject"": ""False"" |""2D Position"": ""(148.635406494141 | 919.808044433594)"" } |}"
19-51-43.1247,36,0,1,290,TRUE,FALSE,"{""FaceCube-1"": {""3D Position"": ""(-0.3540535 | 0.7572927 | 0.4485271)"" |""isSubject"": ""False"" |""2D Position"": ""(148.635406494141 | 919.808044433594)"" } |}"
19-51-43.1446,39,0,1,291,TRUE,FALSE,"{""FaceCube-1"": {""3D Position"": ""(-0.3540535 | 0.7572927 | 0.4485271)"" |""isSubject"": ""False"" |""2D Position"": ""(148.635406494141 | 919.808044433594)"" } |}"
19-51-43.1800,41,0,1,292,TRUE,FALSE,"{""FaceCube-1"": {""3D Position"": ""(-0.3540535 | 0.7572927 | 0.4485271)"" |""isSubject"": ""False"" |""2D Position"": ""(148.635406494141 | 919.808044433594)"" } |}"
19-51-43.1999,37,0,1,293,TRUE,FALSE,"{""FaceCube-1"": {""3D Position"": ""(-0.3540535 | 0.7572927 | 0.4485271)"" |""isSubject"": ""False"" |""2D Position"": ""(148.635406494141 | 919.808044433594)"" } |}"
19-51-43.2225,39,0,1,294,TRUE,FALSE,"{""FaceCube-1"": {""3D Position"": ""(-0.3540535 | 0.7572927 | 0.4485271)"" |""isSubject"": ""False"" |""2D Position"": ""(148.635406494141 | 919.808044433594)"" } |}"
19-51-43.2389,40,0,1,295,TRUE,FALSE,"{""FaceCube-1"": {""3D Position"": ""(-0.3540535 | 0.7572927 | 0.4485271)"" |""isSubject"": ""False"" |""2D Position"": ""(148.635406494141 | 919.808044433594)"" } |}"
19-51-43.2742,43,0,0,296,TRUE,FALSE,{}
19-51-43.2950,39,0,1,297,TRUE,FALSE,"{""FaceCube-2"": {""3D Position"": ""(0.3064121 | 0.7657762 | 0.4555623)"" |""isSubject"": ""False"" |""2D Position"": ""(811.919616699219 | 782.437225341797)"" } |}"
19-51-43.3179,40,0,1,298,TRUE,FALSE,"{""FaceCube-2"": {""3D Position"": ""(0.3064121 | 0.7657762 | 0.4555623)"" |""isSubject"": ""False"" |""2D Position"": ""(811.919616699219 | 782.437225341797)"" } |}"
19-51-43.3348,41,0,1,299,TRUE,FALSE,"{""FaceCube-2"": {""3D Position"": ""(0.3064121 | 0.7657762 | 0.4555623)"" |""isSubject"": ""False"" |""2D Position"": ""(811.919616699219 | 782.437225341797)"" } |}"
19-51-43.3758,43,0,1,300,TRUE,FALSE,"{""FaceCube-2"": {""3D Position"": ""(0.3064121 | 0.7657762 | 0.4555623)"" |""isSubject"": ""False"" |""2D Position"": ""(811.919616699219 | 782.437225341797)"" } |}"
19-51-43.4178,37,0,1,301,TRUE,FALSE,"{""FaceCube-2"": {""3D Position"": ""(0.3064121 | 0.7657762 | 0.4555623)"" |""isSubject"": ""False"" |""2D Position"": ""(811.919616699219 | 782.437225341797)"" } |}"
19-51-43.4431,33,0,1,302,TRUE,FALSE,"{""FaceCube-2"": {""3D Position"": ""(0.3064121 | 0.7657762 | 0.4555623)"" |""isSubject"": ""False"" |""2D Position"": ""(811.919616699219 | 782.437225341797)"" } |}"
19-51-43.4715,35,0,1,303,TRUE,FALSE,"{""FaceCube-2"": {""3D Position"": ""(0.3064121 | 0.7657762 | 0.4555623)"" |""isSubject"": ""False"" |""2D Position"": ""(811.919616699219 | 782.437225341797)"" } |}"
19-51-43.5115,35,0,1,304,TRUE,FALSE,"{""FaceCube-2"": {""3D Position"": ""(0.3064121 | 0.7657762 | 0.4555623)"" |""isSubject"": ""False"" |""2D Position"": ""(811.919616699219 | 782.437225341797)"" } |}"
19-51-43.5311,32,0,1,305,TRUE,FALSE,"{""FaceCube-2"": {""3D Position"": ""(0.3064121 | 0.7657762 | 0.4555623)"" |""isSubject"": ""False"" |""2D Position"": ""(811.919616699219 | 782.437225341797)"" } |}"
19-51-43.5566,34,0,1,306,TRUE,FALSE,"{""FaceCube-2"": {""3D Position"": ""(0.3064121 | 0.7657762 | 0.4555623)"" |""isSubject"": ""False"" |""2D Position"": ""(811.919616699219 | 782.437225341797)"" } |}"
19-51-43.5774,35,0,1,307,TRUE,FALSE,"{""FaceCube-2"": {""3D Position"": ""(0.3064121 | 0.7657762 | 0.4555623)"" |""isSubject"": ""False"" |""2D Position"": ""(811.919616699219 | 782.437225341797)"" } |}"
19-51-43.6103,37,0,1,308,TRUE,FALSE,"{""FaceCube-2"": {""3D Position"": ""(0.3064121 | 0.7657762 | 0.4555623)"" |""isSubject"": ""False"" |""2D Position"": ""(811.919616699219 | 782.437225341797)"" } |}"
19-51-43.6323,35,0,1,309,TRUE,FALSE,"{""FaceCube-2"": {""3D Position"": ""(0.3064121 | 0.7657762 | 0.4555623)"" |""isSubject"": ""False"" |""2D Position"": ""(811.919616699219 | 782.437225341797)"" } |}"
19-51-43.6540,37,0,1,310,TRUE,FALSE,"{""FaceCube-2"": {""3D Position"": ""(0.3064121 | 0.7657762 | 0.4555623)"" |""isSubject"": ""False"" |""2D Position"": ""(811.919616699219 | 782.437225341797)"" } |}"
19-51-43.6710,39,0,1,311,TRUE,FALSE,"{""FaceCube-2"": {""3D Position"": ""(0.3064121 | 0.7657762 | 0.4555623)"" |""isSubject"": ""False"" |""2D Position"": ""(811.919616699219 | 782.437225341797)"" } |}"
19-51-43.7110,41,0,1,312,TRUE,FALSE,"{""FaceCube-2"": {""3D Position"": ""(0.3064121 | 0.7657762 | 0.4555623)"" |""isSubject"": ""False"" |""2D Position"": ""(811.919616699219 | 782.437225341797)"" } |}"
19-51-43.7340,36,0,1,313,TRUE,FALSE,"{""FaceCube-2"": {""3D Position"": ""(0.3064121 | 0.7657762 | 0.4555623)"" |""isSubject"": ""False"" |""2D Position"": ""(811.919616699219 | 782.437225341797)"" } |}"
19-51-43.7507,37,0,1,314,TRUE,FALSE,"{""FaceCube-2"": {""3D Position"": ""(0.3064121 | 0.7657762 | 0.4555623)"" |""isSubject"": ""False"" |""2D Position"": ""(811.919616699219 | 782.437225341797)"" } |}"
19-51-43.7750,41,0,1,315,TRUE,FALSE,"{""FaceCube-2"": {""3D Position"": ""(0.3064121 | 0.7657762 | 0.4555623)"" |""isSubject"": ""False"" |""2D Position"": ""(811.919616699219 | 782.437225341797)"" } |}"
19-51-43.8132,41,0,1,316,TRUE,FALSE,"{""FaceCube-2"": {""3D Position"": ""(0.3064121 | 0.7657762 | 0.4555623)"" |""isSubject"": ""False"" |""2D Position"": ""(811.919616699219 | 782.437225341797)"" } |}"
19-51-43.8367,36,0,2,317,TRUE,FALSE,"{""FaceCube-2"": {""3D Position"": ""(0.3064121 | 0.7657762 | 0.4555623)"" |""isSubject"": ""False"" |""2D Position"": ""(811.919616699219 | 782.437225341797)"" } |""FaceCube-3"": {""3D Position"": ""(-0.3651468 | 0.7389616 | 0.4505966)"" |""isSubject"": ""False"" |""2D Position"": ""(151.17378616333 | 919.381683349609)"" } |}"
19-51-43.8590,37,0,2,318,TRUE,FALSE,"{""FaceCube-2"": {""3D Position"": ""(0.3064121 | 0.7657762 | 0.4555623)"" |""isSubject"": ""False"" |""2D Position"": ""(811.919616699219 | 782.437225341797)"" } |""FaceCube-3"": {""3D Position"": ""(-0.3651468 | 0.7389616 | 0.4505966)"" |""isSubject"": ""False"" |""2D Position"": ""(151.17378616333 | 919.381683349609)"" } |}"
19-51-43.8771,39,0,2,319,TRUE,FALSE,"{""FaceCube-2"": {""3D Position"": ""(0.3064121 | 0.7657762 | 0.4555623)"" |""isSubject"": ""False"" |""2D Position"": ""(811.919616699219 | 782.437225341797)"" } |""FaceCube-3"": {""3D Position"": ""(-0.3651468 | 0.7389616 | 0.4505966)"" |""isSubject"": ""False"" |""2D Position"": ""(151.17378616333 | 919.381683349609)"" } |}"
19-51-43.9209,41,0,2,320,TRUE,FALSE,"{""FaceCube-2"": {""3D Position"": ""(0.3064121 | 0.7657762 | 0.4555623)"" |""isSubject"": ""False"" |""2D Position"": ""(811.919616699219 | 782.437225341797)"" } |""FaceCube-3"": {""3D Position"": ""(-0.3651468 | 0.7389616 | 0.4505966)"" |""isSubject"": ""False"" |""2D Position"": ""(151.17378616333 | 919.381683349609)"" } |}"
19-51-43.9727,35,0,2,321,TRUE,FALSE,"{""FaceCube-2"": {""3D Position"": ""(0.3064121 | 0.7657762 | 0.4555623)"" |""isSubject"": ""False"" |""2D Position"": ""(811.919616699219 | 782.437225341797)"" } |""FaceCube-3"": {""3D Position"": ""(-0.3651468 | 0.7389616 | 0.4505966)"" |""isSubject"": ""False"" |""2D Position"": ""(151.17378616333 | 919.381683349609)"" } |}"
19-51-43.9981,30,0,2,322,TRUE,FALSE,"{""FaceCube-2"": {""3D Position"": ""(0.3064121 | 0.7657762 | 0.4555623)"" |""isSubject"": ""False"" |""2D Position"": ""(811.919616699219 | 782.437225341797)"" } |""FaceCube-3"": {""3D Position"": ""(-0.3651468 | 0.7389616 | 0.4505966)"" |""isSubject"": ""False"" |""2D Position"": ""(151.17378616333 | 919.381683349609)"" } |}"
19-51-44.0242,31,0,2,323,TRUE,FALSE,"{""FaceCube-2"": {""3D Position"": ""(0.3064121 | 0.7657762 | 0.4555623)"" |""isSubject"": ""False"" |""2D Position"": ""(811.919616699219 | 782.437225341797)"" } |""FaceCube-3"": {""3D Position"": ""(-0.3651468 | 0.7389616 | 0.4505966)"" |""isSubject"": ""False"" |""2D Position"": ""(151.17378616333 | 919.381683349609)"" } |}"
19-51-44.0733,32,0,2,324,TRUE,FALSE,"{""FaceCube-2"": {""3D Position"": ""(0.3064121 | 0.7657762 | 0.4555623)"" |""isSubject"": ""False"" |""2D Position"": ""(811.919616699219 | 782.437225341797)"" } |""FaceCube-3"": {""3D Position"": ""(-0.3651468 | 0.7389616 | 0.4505966)"" |""isSubject"": ""False"" |""2D Position"": ""(151.17378616333 | 919.381683349609)"" } |}"
19-51-44.0921,29,0,2,325,TRUE,FALSE,"{""FaceCube-2"": {""3D Position"": ""(0.3064121 | 0.7657762 | 0.4555623)"" |""isSubject"": ""False"" |""2D Position"": ""(811.919616699219 | 782.437225341797)"" } |""FaceCube-3"": {""3D Position"": ""(-0.3651468 | 0.7389616 | 0.4505966)"" |""isSubject"": ""False"" |""2D Position"": ""(151.17378616333 | 919.381683349609)"" } |}"
19-51-44.1240,32,0,2,326,TRUE,FALSE,"{""FaceCube-2"": {""3D Position"": ""(0.3064121 | 0.7657762 | 0.4555623)"" |""isSubject"": ""False"" |""2D Position"": ""(811.919616699219 | 782.437225341797)"" } |""FaceCube-3"": {""3D Position"": ""(-0.3651468 | 0.7389616 | 0.4505966)"" |""isSubject"": ""False"" |""2D Position"": ""(151.17378616333 | 919.381683349609)"" } |}"
19-51-44.1508,32,0,2,327,TRUE,FALSE,"{""FaceCube-2"": {""3D Position"": ""(0.3064121 | 0.7657762 | 0.4555623)"" |""isSubject"": ""False"" |""2D Position"": ""(811.919616699219 | 782.437225341797)"" } |""FaceCube-3"": {""3D Position"": ""(-0.3651468 | 0.7389616 | 0.4505966)"" |""isSubject"": ""False"" |""2D Position"": ""(151.17378616333 | 919.381683349609)"" } |}"
19-51-44.1873,33,0,2,328,TRUE,FALSE,"{""FaceCube-2"": {""3D Position"": ""(0.3064121 | 0.7657762 | 0.4555623)"" |""isSubject"": ""False"" |""2D Position"": ""(811.919616699219 | 782.437225341797)"" } |""FaceCube-3"": {""3D Position"": ""(-0.3651468 | 0.7389616 | 0.4505966)"" |""isSubject"": ""False"" |""2D Position"": ""(151.17378616333 | 919.381683349609)"" } |}"
19-51-44.2103,31,0,2,329,TRUE,FALSE,"{""FaceCube-2"": {""3D Position"": ""(0.3064121 | 0.7657762 | 0.4555623)"" |""isSubject"": ""False"" |""2D Position"": ""(811.919616699219 | 782.437225341797)"" } |""FaceCube-3"": {""3D Position"": ""(-0.3651468 | 0.7389616 | 0.4505966)"" |""isSubject"": ""False"" |""2D Position"": ""(151.17378616333 | 919.381683349609)"" } |}"
19-51-44.2344,33,0,2,330,TRUE,FALSE,"{""FaceCube-2"": {""3D Position"": ""(0.3064121 | 0.7657762 | 0.4555623)"" |""isSubject"": ""False"" |""2D Position"": ""(811.919616699219 | 782.437225341797)"" } |""FaceCube-3"": {""3D Position"": ""(-0.3651468 | 0.7389616 | 0.4505966)"" |""isSubject"": ""False"" |""2D Position"": ""(151.17378616333 | 919.381683349609)"" } |}"
19-51-44.2583,34,0,2,331,TRUE,FALSE,"{""FaceCube-2"": {""3D Position"": ""(0.3064121 | 0.7657762 | 0.4555623)"" |""isSubject"": ""False"" |""2D Position"": ""(811.919616699219 | 782.437225341797)"" } |""FaceCube-3"": {""3D Position"": ""(-0.3651468 | 0.7389616 | 0.4505966)"" |""isSubject"": ""False"" |""2D Position"": ""(151.17378616333 | 919.381683349609)"" } |}"
19-51-44.3056,36,0,2,332,TRUE,FALSE,"{""FaceCube-2"": {""3D Position"": ""(0.3064121 | 0.7657762 | 0.4555623)"" |""isSubject"": ""False"" |""2D Position"": ""(811.919616699219 | 782.437225341797)"" } |""FaceCube-3"": {""3D Position"": ""(-0.3651468 | 0.7389616 | 0.4505966)"" |""isSubject"": ""False"" |""2D Position"": ""(151.17378616333 | 919.381683349609)"" } |}"
19-51-44.3259,31,0,2,333,TRUE,FALSE,"{""FaceCube-2"": {""3D Position"": ""(0.3064121 | 0.7657762 | 0.4555623)"" |""isSubject"": ""False"" |""2D Position"": ""(811.919616699219 | 782.437225341797)"" } |""FaceCube-3"": {""3D Position"": ""(-0.3651468 | 0.7389616 | 0.4505966)"" |""isSubject"": ""False"" |""2D Position"": ""(151.17378616333 | 919.381683349609)"" } |}"
19-51-44.3428,34,0,2,334,TRUE,FALSE,"{""FaceCube-2"": {""3D Position"": ""(0.3064121 | 0.7657762 | 0.4555623)"" |""isSubject"": ""False"" |""2D Position"": ""(811.919616699219 | 782.437225341797)"" } |""FaceCube-3"": {""3D Position"": ""(-0.3651468 | 0.7389616 | 0.4505966)"" |""isSubject"": ""False"" |""2D Position"": ""(151.17378616333 | 919.381683349609)"" } |}"
19-51-44.3632,37,0,2,335,TRUE,FALSE,"{""FaceCube-2"": {""3D Position"": ""(0.3064121 | 0.7657762 | 0.4555623)"" |""isSubject"": ""False"" |""2D Position"": ""(811.919616699219 | 782.437225341797)"" } |""FaceCube-3"": {""3D Position"": ""(-0.3651468 | 0.7389616 | 0.4505966)"" |""isSubject"": ""False"" |""2D Position"": ""(151.17378616333 | 919.381683349609)"" } |}"
19-51-44.4030,39,0,2,336,TRUE,FALSE,"{""FaceCube-2"": {""3D Position"": ""(0.3064121 | 0.7657762 | 0.4555623)"" |""isSubject"": ""False"" |""2D Position"": ""(811.919616699219 | 782.437225341797)"" } |""FaceCube-3"": {""3D Position"": ""(-0.3651468 | 0.7389616 | 0.4505966)"" |""isSubject"": ""False"" |""2D Position"": ""(151.17378616333 | 919.381683349609)"" } |}"
19-51-44.4203,35,0,2,337,TRUE,FALSE,"{""FaceCube-2"": {""3D Position"": ""(0.3064121 | 0.7657762 | 0.4555623)"" |""isSubject"": ""False"" |""2D Position"": ""(811.919616699219 | 782.437225341797)"" } |""FaceCube-3"": {""3D Position"": ""(-0.3651468 | 0.7389616 | 0.4505966)"" |""isSubject"": ""False"" |""2D Position"": ""(151.17378616333 | 919.381683349609)"" } |}"
19-51-44.4434,38,0,2,338,TRUE,FALSE,"{""FaceCube-2"": {""3D Position"": ""(0.3064121 | 0.7657762 | 0.4555623)"" |""isSubject"": ""False"" |""2D Position"": ""(811.919616699219 | 782.437225341797)"" } |""FaceCube-3"": {""3D Position"": ""(-0.3651468 | 0.7389616 | 0.4505966)"" |""isSubject"": ""False"" |""2D Position"": ""(151.17378616333 | 919.381683349609)"" } |}"
19-51-44.4602,39,0,2,339,TRUE,FALSE,"{""FaceCube-2"": {""3D Position"": ""(0.3064121 | 0.7657762 | 0.4555623)"" |""isSubject"": ""False"" |""2D Position"": ""(811.919616699219 | 782.437225341797)"" } |""FaceCube-3"": {""3D Position"": ""(-0.3651468 | 0.7389616 | 0.4505966)"" |""isSubject"": ""False"" |""2D Position"": ""(151.17378616333 | 919.381683349609)"" } |}"
19-51-44.5010,42,0,2,340,TRUE,FALSE,"{""FaceCube-2"": {""3D Position"": ""(0.3064121 | 0.7657762 | 0.4555623)"" |""isSubject"": ""False"" |""2D Position"": ""(811.919616699219 | 782.437225341797)"" } |""FaceCube-3"": {""3D Position"": ""(-0.3651468 | 0.7389616 | 0.4505966)"" |""isSubject"": ""False"" |""2D Position"": ""(151.17378616333 | 919.381683349609)"" } |}"
19-51-44.5403,36,0,2,341,TRUE,FALSE,"{""FaceCube-2"": {""3D Position"": ""(0.3064121 | 0.7657762 | 0.4555623)"" |""isSubject"": ""False"" |""2D Position"": ""(811.919616699219 | 782.437225341797)"" } |""FaceCube-3"": {""3D Position"": ""(-0.3651468 | 0.7389616 | 0.4505966)"" |""isSubject"": ""False"" |""2D Position"": ""(151.17378616333 | 919.381683349609)"" } |}"
19-51-44.5602,33,0,2,342,TRUE,FALSE,"{""FaceCube-2"": {""3D Position"": ""(0.3064121 | 0.7657762 | 0.4555623)"" |""isSubject"": ""False"" |""2D Position"": ""(811.919616699219 | 782.437225341797)"" } |""FaceCube-3"": {""3D Position"": ""(-0.3651468 | 0.7389616 | 0.4505966)"" |""isSubject"": ""False"" |""2D Position"": ""(151.17378616333 | 919.381683349609)"" } |}"
19-51-44.5773,36,0,2,343,TRUE,FALSE,"{""FaceCube-2"": {""3D Position"": ""(0.3064121 | 0.7657762 | 0.4555623)"" |""isSubject"": ""False"" |""2D Position"": ""(811.919616699219 | 782.437225341797)"" } |""FaceCube-3"": {""3D Position"": ""(-0.3651468 | 0.7389616 | 0.4505966)"" |""isSubject"": ""False"" |""2D Position"": ""(151.17378616333 | 919.381683349609)"" } |}"
19-51-44.6159,38,0,2,344,TRUE,FALSE,"{""FaceCube-2"": {""3D Position"": ""(0.3064121 | 0.7657762 | 0.4555623)"" |""isSubject"": ""False"" |""2D Position"": ""(811.919616699219 | 782.437225341797)"" } |""FaceCube-3"": {""3D Position"": ""(-0.3651468 | 0.7389616 | 0.4505966)"" |""isSubject"": ""False"" |""2D Position"": ""(151.17378616333 | 919.381683349609)"" } |}"
19-51-44.6346,35,0,2,345,TRUE,FALSE,"{""FaceCube-2"": {""3D Position"": ""(0.3064121 | 0.7657762 | 0.4555623)"" |""isSubject"": ""False"" |""2D Position"": ""(811.919616699219 | 782.437225341797)"" } |""FaceCube-3"": {""3D Position"": ""(-0.3651468 | 0.7389616 | 0.4505966)"" |""isSubject"": ""False"" |""2D Position"": ""(151.17378616333 | 919.381683349609)"" } |}"
19-51-44.6548,37,0,2,346,TRUE,FALSE,"{""FaceCube-2"": {""3D Position"": ""(0.3064121 | 0.7657762 | 0.4555623)"" |""isSubject"": ""False"" |""2D Position"": ""(811.919616699219 | 782.437225341797)"" } |""FaceCube-3"": {""3D Position"": ""(-0.3651468 | 0.7389616 | 0.4505966)"" |""isSubject"": ""False"" |""2D Position"": ""(151.17378616333 | 919.381683349609)"" } |}"
19-51-44.6786,40,0,2,347,TRUE,FALSE,"{""FaceCube-2"": {""3D Position"": ""(0.3064121 | 0.7657762 | 0.4555623)"" |""isSubject"": ""False"" |""2D Position"": ""(811.919616699219 | 782.437225341797)"" } |""FaceCube-3"": {""3D Position"": ""(-0.3651468 | 0.7389616 | 0.4505966)"" |""isSubject"": ""False"" |""2D Position"": ""(151.17378616333 | 919.381683349609)"" } |}"
19-51-44.7130,40,0,2,348,TRUE,FALSE,"{""FaceCube-2"": {""3D Position"": ""(0.3064121 | 0.7657762 | 0.4555623)"" |""isSubject"": ""False"" |""2D Position"": ""(811.919616699219 | 782.437225341797)"" } |""FaceCube-3"": {""3D Position"": ""(-0.3651468 | 0.7389616 | 0.4505966)"" |""isSubject"": ""False"" |""2D Position"": ""(151.17378616333 | 919.381683349609)"" } |}"
19-51-44.7359,37,0,2,349,TRUE,FALSE,"{""FaceCube-2"": {""3D Position"": ""(0.3064121 | 0.7657762 | 0.4555623)"" |""isSubject"": ""False"" |""2D Position"": ""(811.919616699219 | 782.437225341797)"" } |""FaceCube-3"": {""3D Position"": ""(-0.3651468 | 0.7389616 | 0.4505966)"" |""isSubject"": ""False"" |""2D Position"": ""(151.17378616333 | 919.381683349609)"" } |}"
19-51-44.7536,38,0,2,350,TRUE,FALSE,"{""FaceCube-2"": {""3D Position"": ""(0.3064121 | 0.7657762 | 0.4555623)"" |""isSubject"": ""False"" |""2D Position"": ""(811.919616699219 | 782.437225341797)"" } |""FaceCube-3"": {""3D Position"": ""(-0.3651468 | 0.7389616 | 0.4505966)"" |""isSubject"": ""False"" |""2D Position"": ""(151.17378616333 | 919.381683349609)"" } |}"
19-51-44.7773,41,0,2,351,TRUE,FALSE,"{""FaceCube-2"": {""3D Position"": ""(0.3064121 | 0.7657762 | 0.4555623)"" |""isSubject"": ""False"" |""2D Position"": ""(811.919616699219 | 782.437225341797)"" } |""FaceCube-3"": {""3D Position"": ""(-0.3651468 | 0.7389616 | 0.4505966)"" |""isSubject"": ""False"" |""2D Position"": ""(151.17378616333 | 919.381683349609)"" } |}"
19-51-44.8108,41,0,2,352,TRUE,FALSE,"{""FaceCube-2"": {""3D Position"": ""(0.3064121 | 0.7657762 | 0.4555623)"" |""isSubject"": ""False"" |""2D Position"": ""(811.919616699219 | 782.437225341797)"" } |""FaceCube-3"": {""3D Position"": ""(-0.3651468 | 0.7389616 | 0.4505966)"" |""isSubject"": ""False"" |""2D Position"": ""(151.17378616333 | 919.381683349609)"" } |}"
19-51-44.8350,38,0,2,353,TRUE,FALSE,"{""FaceCube-2"": {""3D Position"": ""(0.3064121 | 0.7657762 | 0.4555623)"" |""isSubject"": ""False"" |""2D Position"": ""(811.919616699219 | 782.437225341797)"" } |""FaceCube-3"": {""3D Position"": ""(-0.3651468 | 0.7389616 | 0.4505966)"" |""isSubject"": ""False"" |""2D Position"": ""(151.17378616333 | 919.381683349609)"" } |}"
